id_certificate_parents,id_certificate_partners,family_line,levenshtein_total_bride,levenshtein_max_bride,levenshtein_total_groom,levenshtein_max_groom,matched_names_bride,number_names_mother,number_names_bride,matched_names_groom,number_names_father,number_names_groom,year_diff
36137,32470,22,0,0,0,0,3,3,3,1,1,1,44
36138,66405,21,1,1,0,0,2,3,2,1,1,1,43
36138,69951,22,0,0,0,0,1,1,1,1,1,1,31
36139,68347,21,0,0,0,0,1,1,1,1,1,1,39
36140,3925,21,0,0,0,0,1,1,1,1,1,1,45
36141,70483,22,0,0,0,0,1,2,1,1,1,1,40
36142,15644,21,0,0,0,0,1,1,1,1,1,1,34
36143,18047,21,0,0,0,0,1,1,1,1,1,1,31
36144,86961,21,0,0,1,1,1,1,1,1,1,1,39
36144,11953,22,0,0,0,0,2,2,2,1,1,1,33
36147,46059,21,0,0,0,0,1,1,1,1,1,1,43
36149,65009,21,0,0,0,0,2,2,2,1,1,1,27
36149,43737,22,0,0,0,0,2,2,2,2,2,2,29
3615,53815,21,1,0,2,2,1,1,1,1,1,1,35
3615,59219,22,1,0,1,1,1,1,1,1,1,1,40
36150,23133,21,0,0,0,0,2,2,2,1,1,1,33
36151,67594,22,0,0,0,0,2,2,2,1,1,1,35
36152,39622,21,0,0,0,0,1,1,1,2,2,2,41
36152,51856,22,0,0,0,0,2,2,2,2,2,2,28
36153,26876,21,0,0,1,0,1,1,1,1,1,1,58
36154,4711,21,0,0,1,1,1,1,1,1,1,1,32
36154,7204,22,1,0,1,1,1,1,1,1,1,1,27
36159,7214,21,0,0,0,0,1,1,1,2,2,2,34
36159,37045,22,0,0,0,0,1,1,1,2,2,2,37
3616,199,21,0,0,0,0,2,2,2,1,1,1,36
36162,89706,22,0,0,0,0,1,1,1,1,2,1,32
36163,75337,21,0,0,0,0,1,1,1,1,1,1,45
36163,53462,22,0,0,0,0,1,1,1,1,1,1,31
36164,48642,21,0,0,0,0,1,1,1,1,1,1,37
36165,26518,21,0,0,0,0,2,2,2,1,1,1,42
36165,24831,22,0,0,0,0,1,1,1,1,1,1,48
36166,33776,21,1,0,0,0,1,1,1,1,1,1,18
36166,44644,22,0,0,0,0,1,1,1,1,1,1,40
36168,61492,21,0,0,0,0,1,1,1,1,1,1,33
36168,43267,22,0,0,0,0,1,1,1,1,1,1,32
36169,23150,21,1,1,0,0,1,1,1,1,1,1,32
3617,50906,21,0,0,0,0,1,1,1,1,1,1,28
36170,39249,22,0,0,0,0,1,1,1,3,3,3,30
36171,45082,21,1,0,1,0,1,1,1,1,1,1,38
36172,79028,21,0,0,0,0,2,2,2,3,3,3,30
36173,45521,21,0,0,1,1,1,1,1,2,2,2,22
36173,51474,22,0,0,0,0,1,1,1,1,1,1,42
36174,92130,21,0,0,0,0,1,1,1,1,1,1,42
36174,79122,22,0,0,0,0,1,1,1,1,1,1,27
36175,6168,21,0,0,0,0,1,1,1,1,1,1,25
36175,77399,22,0,0,0,0,1,1,1,1,1,1,27
36178,45191,22,0,0,0,0,1,1,1,2,2,2,39
36179,61810,21,0,0,0,0,2,2,2,1,1,1,34
36179,31864,22,0,0,0,0,1,1,1,2,2,2,41
36180,95336,21,0,0,0,0,2,2,2,2,2,2,28
36180,29993,22,0,0,0,0,2,2,2,2,2,2,33
36181,30015,21,0,0,0,0,1,1,1,1,1,1,29
36181,25696,22,0,0,0,0,1,1,1,1,1,1,40
36182,61079,21,0,0,0,0,1,1,1,1,1,1,28
36182,57079,22,0,0,0,0,1,1,1,2,2,3,34
36183,34057,21,0,0,0,0,3,3,3,2,2,2,28
36183,33217,22,0,0,0,0,1,1,1,1,1,1,30
36185,60169,21,0,0,0,0,1,1,1,1,1,1,26
36185,10622,22,0,0,0,0,1,1,1,1,1,1,33
36186,11306,21,0,0,1,0,2,2,2,1,1,1,47
36186,40778,22,0,0,0,0,1,1,1,2,2,2,32
36188,93651,21,0,0,0,0,2,2,2,1,1,1,24
3619,38402,21,0,0,0,0,1,1,1,2,2,2,27
3619,83635,22,0,0,0,0,1,1,1,1,1,1,25
36190,51089,22,0,0,0,0,1,1,1,1,1,1,32
36192,56364,22,0,0,0,0,1,1,1,2,2,2,26
36193,23488,21,0,0,0,0,1,1,1,2,2,2,23
36193,61907,22,0,0,0,0,1,1,1,2,2,2,38
36196,50870,22,0,0,0,0,1,1,1,1,1,1,35
36198,28715,21,0,0,0,0,1,1,1,1,1,1,23
36198,48242,22,0,0,0,0,1,1,1,1,1,1,30
362,20124,21,0,0,0,0,2,2,2,1,1,1,26
362,63112,22,0,0,0,0,2,2,2,1,1,1,31
36202,75368,21,2,0,2,2,1,1,1,1,1,1,88
36202,28719,21,0,0,0,0,1,1,1,1,1,1,51
36202,35878,22,0,0,0,0,1,1,1,1,1,1,72
36203,25810,22,0,0,0,0,1,1,1,2,2,2,36
36204,5564,21,0,0,0,0,1,1,1,1,1,1,39
36204,78473,22,0,0,1,1,1,1,1,2,2,2,40
36205,94277,21,0,0,1,1,1,1,1,2,2,2,34
36205,83926,22,0,0,1,1,1,1,2,1,1,1,31
36206,1746,21,0,0,0,0,1,1,1,1,1,1,24
36206,41268,22,0,0,0,0,2,2,2,1,1,1,28
36207,26100,21,0,0,0,0,1,1,2,1,1,1,35
36207,15479,22,0,0,0,0,1,1,1,1,1,1,36
36208,20586,21,0,0,0,0,1,1,1,2,2,2,28
36208,40987,22,0,0,0,0,1,1,1,1,1,1,48
36209,90681,21,0,0,0,0,2,2,2,2,2,2,37
36211,30570,21,0,0,0,0,1,1,1,1,1,1,25
36211,25346,22,0,0,0,0,1,1,1,2,2,2,23
36212,95981,21,0,0,0,0,1,1,1,1,1,1,25
36212,96789,22,1,0,0,0,2,2,2,1,1,1,33
36213,58391,21,1,0,0,0,1,1,1,1,1,1,47
36216,44522,21,0,0,0,0,1,1,1,1,1,1,27
36217,19036,21,0,0,0,0,1,1,1,1,1,1,24
36218,19996,21,0,0,0,0,1,1,1,1,1,1,17
36218,22890,22,0,0,0,0,1,1,1,1,1,1,37
36219,37085,21,0,0,0,0,1,1,1,2,2,2,34
36219,44373,22,0,0,0,0,1,1,1,1,1,1,33
3622,35579,21,0,0,0,0,1,1,1,2,2,2,36
3622,7839,22,0,0,0,0,1,1,1,1,1,1,22
36221,79757,21,0,0,0,0,2,2,2,2,2,2,30
36221,8944,22,0,0,0,0,3,3,3,1,1,1,35
36223,19643,21,0,0,0,0,1,1,1,2,2,2,45
36225,98811,21,0,0,0,0,1,1,1,1,1,1,32
36226,63300,22,0,0,0,0,1,1,2,1,1,1,19
36227,29960,21,1,0,0,0,1,1,1,1,1,1,29
36227,80140,22,0,0,0,0,1,1,1,2,2,2,32
3623,6199,21,0,0,0,0,2,2,2,1,1,1,37
3623,26780,22,0,0,0,0,1,1,1,1,1,1,25
36234,58467,21,0,0,0,0,1,1,1,1,1,1,29
36234,91995,22,0,0,0,0,1,1,1,1,1,1,36
36236,72925,21,0,0,0,0,1,1,1,1,1,1,38
36237,8693,21,0,0,1,1,1,1,1,2,2,2,30
36238,58683,21,0,0,1,1,1,1,1,1,1,1,27
36239,25038,22,0,0,0,0,1,1,1,1,1,1,32
36240,80817,21,0,0,0,0,2,2,2,2,2,2,31
36242,78904,21,0,0,1,0,1,1,2,1,1,1,39
36242,66353,22,0,0,0,0,1,1,1,2,2,2,31
36243,59826,21,0,0,0,0,1,1,1,1,1,1,29
36243,55968,22,0,0,0,0,1,1,1,1,1,1,22
36244,12218,21,0,0,0,0,1,1,1,1,1,1,41
36245,29603,21,0,0,0,0,2,2,2,1,1,1,28
36246,80746,22,0,0,0,0,1,1,1,1,1,1,28
36248,95727,22,0,0,0,0,1,1,1,1,1,1,26
36249,75580,22,0,0,0,0,1,1,1,2,2,2,35
36250,6802,22,0,0,0,0,1,1,1,1,1,1,30
36251,77733,21,0,0,0,0,1,1,1,2,2,2,59
36253,60629,21,2,1,0,0,1,1,1,1,3,1,27
36253,45866,22,0,0,0,0,1,1,1,2,2,2,27
36254,64890,21,0,0,0,0,1,1,1,1,1,1,69
36255,10939,22,0,0,0,0,1,1,1,1,1,1,32
36256,78077,21,0,0,0,0,1,1,1,2,2,2,33
36256,57613,22,0,0,0,0,2,2,2,2,2,2,33
36257,36478,22,1,0,0,0,1,1,1,1,1,1,24
36258,85045,21,0,0,0,0,1,1,1,2,2,2,26
36258,68870,22,0,0,0,0,1,1,1,1,1,1,31
36259,57668,21,0,0,0,0,1,1,1,1,1,1,33
36259,42210,22,0,0,0,0,1,1,1,1,1,1,23
36260,4751,22,0,0,0,0,1,1,1,2,2,2,26
36263,35367,21,0,0,0,0,1,1,1,1,1,1,33
36263,28513,22,0,0,0,0,2,2,2,1,1,1,34
36265,86683,21,0,0,0,0,1,1,1,1,1,1,44
36266,86501,21,0,0,0,0,1,1,1,1,1,1,33
36267,31938,21,0,0,0,0,1,1,1,1,1,1,35
36268,31724,21,0,0,0,0,3,3,3,1,1,1,41
36269,12254,22,0,0,0,0,1,1,1,1,1,1,42
3627,93280,21,1,0,0,0,1,1,1,1,1,1,60
3627,29816,22,0,0,0,0,1,1,1,1,1,1,64
36272,84442,21,0,0,0,0,1,1,1,3,3,3,38
36272,43640,22,0,0,0,0,2,2,2,1,1,1,35
36274,59862,21,0,0,0,0,1,1,1,2,2,2,30
36278,34963,22,0,0,0,0,3,3,3,1,1,1,34
36279,37816,21,0,0,0,0,2,2,2,1,1,1,36
36279,91674,22,0,0,0,0,1,1,1,1,1,1,37
3628,99431,22,0,0,0,0,1,1,1,1,1,1,40
36282,100773,22,0,0,0,0,1,1,1,1,1,1,28
36283,28751,21,0,0,0,0,2,2,2,1,1,1,35
36284,74968,21,0,0,0,0,2,2,2,2,2,2,30
36284,99797,22,0,0,0,0,1,1,1,1,1,1,29
36286,96242,22,0,0,1,0,1,1,1,1,1,1,25
36288,42845,21,0,0,0,0,1,1,1,1,1,1,30
36288,45944,22,0,0,0,0,1,1,1,1,1,1,29
3629,4900,21,0,0,0,0,1,1,1,1,1,1,24
3629,72496,22,0,0,1,0,1,1,1,1,1,1,25
36290,40460,21,0,0,1,0,1,1,1,1,1,1,38
36293,9093,21,2,2,2,1,1,1,1,1,1,1,38
36294,87150,21,0,0,0,0,1,1,1,1,1,1,31
36294,87355,22,0,0,0,0,1,1,1,1,1,1,49
36295,92674,21,0,0,1,0,1,1,1,1,1,1,30
36296,40655,22,0,0,0,0,2,2,2,2,2,2,32
36297,10066,21,0,0,0,0,1,1,1,1,1,1,20
36297,92474,22,0,0,0,0,1,1,1,1,1,1,23
36299,59218,21,0,0,0,0,1,1,1,1,1,1,53
363,702,21,0,0,0,0,1,1,1,1,1,1,23
3630,48757,21,0,0,0,0,1,1,1,1,1,1,30
36302,34299,21,2,2,0,0,2,2,2,1,1,1,62
36302,28455,22,0,0,0,0,1,1,1,1,1,1,48
36303,29934,22,0,0,0,0,2,2,2,1,1,1,26
36304,36002,21,0,0,0,0,2,2,2,1,1,1,36
36305,8491,21,0,0,0,0,1,1,1,1,1,1,23
36305,86897,22,1,1,0,0,1,1,1,2,2,2,25
36307,912,21,0,0,0,0,2,2,2,1,1,1,22
36307,98719,22,0,0,0,0,1,1,1,1,1,1,32
36308,23745,22,0,0,0,0,1,1,1,1,1,1,34
36309,10718,22,0,0,0,0,1,1,1,1,1,1,32
3631,95830,21,0,0,0,0,1,1,1,2,2,2,34
3631,71908,22,0,0,0,0,2,2,2,2,2,2,31
36310,6445,21,0,0,0,0,2,2,2,1,1,1,22
36310,26597,22,0,0,0,0,1,1,1,1,1,1,26
36311,33365,21,0,0,0,0,1,1,1,1,1,1,33
36312,89107,22,0,0,2,2,1,1,1,1,1,1,38
36313,93962,22,1,1,0,0,2,2,2,1,1,1,70
36314,59608,21,0,0,0,0,1,1,1,2,2,2,27
36315,74010,21,0,0,0,0,2,2,2,1,1,1,41
36315,76021,22,0,0,0,0,1,1,1,2,2,2,35
36316,6619,22,0,0,0,0,1,1,1,2,2,2,29
36317,48021,22,0,0,0,0,1,1,1,1,1,1,35
36319,27619,21,0,0,0,0,3,3,3,2,2,2,28
3632,9028,21,0,0,0,0,1,1,1,1,1,1,32
3632,8783,22,0,0,0,0,2,2,2,2,2,2,25
36321,17980,21,2,2,2,1,1,1,1,1,3,1,36
36323,32371,22,0,0,0,0,1,1,1,1,1,1,26
36326,38988,21,0,0,0,0,2,2,2,1,1,1,35
36326,28326,22,1,0,0,0,1,1,1,1,1,1,69
36328,71000,21,0,0,0,0,1,1,1,1,1,1,27
36329,5279,22,0,0,0,0,1,1,1,1,1,1,39
3633,17219,21,0,0,0,0,1,1,1,1,1,1,43
36330,77904,22,0,0,0,0,1,1,1,1,1,1,33
36331,98805,21,0,0,0,0,2,2,2,1,1,1,23
36331,92030,22,0,0,0,0,2,2,2,2,2,2,24
36332,19244,21,0,0,0,0,1,1,1,1,1,1,34
36332,79607,22,0,0,0,0,1,1,1,1,1,1,39
36333,12425,21,0,0,0,0,2,2,2,1,1,1,39
36333,54266,22,0,0,0,0,1,1,1,2,2,2,36
36335,64330,21,0,0,0,0,1,1,1,1,1,1,21
36335,22200,22,0,0,0,0,1,1,1,1,1,1,24
36336,97516,21,0,0,0,0,1,1,1,1,1,1,27
36336,68822,22,0,0,0,0,1,1,1,3,3,3,30
36337,57369,21,0,0,0,0,1,1,1,1,1,1,29
36338,91912,21,0,0,2,2,1,1,1,1,1,1,36
36339,92491,21,1,0,1,0,1,1,1,1,1,1,23
36339,73744,22,0,0,0,0,2,2,2,1,1,1,24
36339,95699,22,0,0,0,0,2,2,2,1,1,1,24
3634,22923,22,0,0,0,0,1,1,1,1,1,1,38
36340,84101,22,0,0,0,0,1,1,1,1,1,1,30
36342,92149,21,0,0,0,0,1,1,1,1,1,1,53
36344,70364,21,0,0,0,0,1,1,1,1,1,1,33
36344,73613,22,0,0,0,0,1,1,1,1,1,1,48
36348,45778,21,0,0,0,0,2,2,2,1,1,1,40
36348,69395,22,0,0,0,0,1,1,1,1,1,1,53
36349,5322,22,0,0,0,0,2,2,2,1,1,1,23
3635,39736,21,0,0,0,0,1,1,2,2,2,2,32
36350,37318,22,0,0,0,0,2,2,2,1,1,1,32
36352,53155,22,0,0,0,0,1,1,1,1,1,1,28
36355,71917,21,0,0,1,0,1,1,1,1,1,1,22
36356,91536,21,0,0,0,0,1,1,1,2,2,2,39
36356,76547,22,0,0,1,1,2,2,2,3,3,3,28
36357,63241,22,0,0,0,0,1,1,1,1,1,1,38
36358,5978,21,0,0,0,0,2,2,2,2,2,2,59
36358,16813,22,0,0,0,0,2,2,2,1,1,1,39
3636,93955,21,2,2,0,0,1,1,1,2,2,2,33
36360,68261,21,0,0,0,0,1,1,1,1,1,1,59
36360,26855,22,0,0,0,0,1,1,1,1,1,1,54
36361,99565,21,0,0,0,0,1,1,1,1,1,1,22
36361,44576,22,1,0,0,0,1,1,1,1,1,1,20
36362,97413,21,0,0,0,0,1,1,1,1,1,1,29
36363,39861,21,0,0,0,0,2,2,2,2,2,2,25
36363,29314,21,0,0,0,0,2,2,2,2,2,2,25
36363,5132,22,0,0,0,0,2,2,2,2,2,2,26
36364,48223,21,0,0,0,0,2,2,2,1,1,1,35
36364,53340,22,0,0,1,1,1,1,1,1,1,1,29
36365,14005,21,0,0,0,0,2,2,2,1,2,1,31
36365,3955,22,0,0,0,0,1,1,1,1,1,1,44
36366,75323,22,0,0,0,0,1,1,1,1,1,1,21
36367,72322,21,0,0,0,0,2,2,2,1,1,1,36
36368,85505,21,0,0,0,0,1,1,1,2,2,2,28
36369,36534,22,0,0,0,0,1,1,1,1,1,1,23
3637,62088,22,0,0,0,0,2,2,2,2,2,2,30
36372,51215,21,0,0,0,0,2,2,2,1,1,1,29
36373,63742,21,0,0,0,0,1,1,1,2,2,2,37
36373,3164,22,0,0,0,0,2,2,2,2,2,2,36
36374,17894,21,0,0,0,0,1,1,1,1,1,1,21
36374,5856,22,0,0,0,0,1,1,1,1,1,1,32
36375,94448,22,0,0,0,0,3,3,3,2,2,2,23
36377,44834,21,0,0,0,0,1,1,1,1,1,1,42
36377,100178,22,0,0,0,0,1,1,1,1,1,1,30
36378,1996,22,0,0,0,0,2,2,2,1,1,1,45
3638,75627,21,1,0,0,0,1,1,1,1,1,1,42
36380,65708,21,0,0,0,0,3,3,3,1,1,1,23
36381,13885,21,0,0,0,0,1,1,1,1,1,1,30
36383,62312,21,0,0,0,0,2,2,2,1,1,1,27
36383,45568,22,0,0,0,0,2,2,2,1,1,1,33
36384,49841,21,0,0,0,0,1,1,1,1,1,1,37
36384,67569,22,0,0,3,2,1,1,1,2,2,2,35
36385,89208,22,0,0,0,0,1,1,1,1,1,1,44
36385,43998,22,0,0,0,0,1,1,1,1,1,1,45
36386,75742,21,0,0,0,0,1,1,1,1,1,1,25
36387,34630,21,0,0,0,0,1,1,1,1,1,1,26
36387,88486,22,0,0,0,0,1,1,1,1,1,1,26
36388,64380,21,0,0,1,0,1,1,1,1,1,1,29
3639,92729,22,0,0,0,0,1,1,1,1,1,1,26
36391,58308,21,0,0,0,0,1,1,1,1,1,1,26
36391,61220,22,0,0,0,0,2,2,2,1,1,1,37
36392,42552,22,0,0,0,0,1,1,1,1,1,1,37
36393,14395,21,0,0,0,0,1,1,1,1,1,1,28
36393,41769,22,0,0,0,0,1,1,1,1,1,1,41
36396,29068,21,0,0,0,0,1,1,1,1,1,1,21
36399,85335,21,0,0,0,0,2,2,2,1,1,1,28
3640,70381,21,0,0,0,0,1,1,1,1,1,1,40
3640,59145,22,0,0,0,0,2,2,2,1,1,1,32
36400,60645,21,1,0,0,0,1,1,1,1,1,1,26
36400,8207,22,0,0,0,0,1,1,1,1,1,1,27
36401,78153,21,2,2,0,0,2,2,2,2,2,2,25
36401,89807,22,0,0,0,0,1,1,1,1,1,1,35
36405,2183,21,0,0,0,0,1,1,1,1,1,1,31
36405,25317,22,0,0,0,0,1,1,1,2,2,2,27
36406,74271,21,0,0,0,0,1,1,1,1,1,1,37
36406,72245,22,1,1,2,2,1,1,1,1,2,1,35
36407,13809,22,0,0,0,0,1,1,1,1,1,1,27
3641,85272,21,0,0,0,0,2,2,2,1,1,1,29
36410,69606,21,0,0,0,0,2,2,2,1,1,1,36
36410,26028,22,0,0,0,0,1,1,1,1,1,1,53
36412,39833,21,0,0,0,0,1,1,1,1,1,1,23
36412,73774,22,0,0,0,0,1,1,1,1,1,1,35
36414,63124,21,0,0,0,0,1,1,1,2,2,2,37
36414,24808,22,0,0,0,0,1,1,1,1,1,1,32
36415,40823,21,1,0,0,0,1,1,1,1,1,1,24
36415,31020,22,0,0,0,0,1,1,1,1,1,1,30
36416,42317,21,0,0,0,0,1,1,1,1,1,1,30
36416,72472,22,0,0,1,1,1,1,2,1,1,1,27
36417,78994,21,0,0,0,0,1,1,1,1,1,1,29
36417,10204,22,0,0,0,0,1,1,1,1,1,1,42
36418,82034,21,0,0,0,0,1,1,1,1,1,1,31
36418,60941,22,0,0,0,0,1,1,1,1,2,1,37
36419,98305,22,0,0,0,0,1,1,1,1,1,1,62
36420,9474,21,0,0,0,0,1,1,1,1,1,1,33
36420,30576,22,0,0,0,0,1,1,1,1,1,1,28
36421,31592,21,0,0,0,0,2,2,2,1,1,1,35
36421,62354,22,0,0,0,0,1,1,1,1,1,1,31
36422,29245,21,0,0,0,0,1,1,1,1,1,1,22
36422,96101,22,0,0,0,0,3,3,3,1,1,1,24
36425,58460,22,0,0,0,0,1,1,1,1,1,1,28
36426,16589,21,0,0,0,0,2,2,2,3,3,3,27
36426,90885,22,0,0,0,0,1,1,1,2,2,2,35
36427,44834,21,0,0,0,0,1,1,1,1,1,1,19
36429,78114,21,0,0,0,0,1,1,1,1,1,1,29
3643,21857,21,0,0,0,0,1,1,1,1,1,1,26
3643,32365,22,0,0,0,0,1,1,2,1,1,1,34
36430,64569,21,0,0,0,0,1,1,1,1,1,1,29
36430,50523,22,0,0,0,0,4,5,4,1,1,1,27
36431,61923,21,0,0,0,0,1,1,1,1,1,1,33
36432,96806,21,0,0,0,0,1,1,1,1,1,1,41
36432,89585,22,0,0,1,0,1,1,1,1,1,1,31
36433,81764,21,0,0,0,0,1,1,1,1,1,1,36
36433,688,22,0,0,0,0,1,1,1,1,1,1,35
36434,3956,21,3,2,1,0,1,1,1,1,1,1,23
36434,27562,22,0,0,0,0,2,2,2,2,2,2,26
36435,67960,21,0,0,0,0,1,1,1,1,1,1,31
36435,31404,22,0,0,0,0,1,1,1,1,1,1,34
36437,100313,21,0,0,0,0,2,2,2,1,1,1,28
36437,2227,22,0,0,0,0,1,1,1,2,2,2,36
36440,91149,21,0,0,0,0,1,1,1,2,2,2,28
36440,81890,22,0,0,0,0,2,2,2,1,1,1,38
36441,21366,21,0,0,0,0,1,1,1,1,1,1,24
36441,53119,22,0,0,0,0,2,2,2,3,3,3,24
36442,39722,21,1,0,0,0,1,1,1,1,1,1,36
36444,62250,21,0,0,0,0,2,2,2,1,1,1,39
36447,92319,21,0,0,2,0,1,1,1,1,1,1,26
36450,83259,21,0,0,0,0,2,2,2,1,1,1,24
36450,52974,22,0,0,0,0,1,1,2,1,1,1,37
36451,95202,21,0,0,0,0,1,1,1,1,1,1,32
36451,887,22,0,0,0,0,2,2,2,2,2,2,27
36452,42816,22,0,0,0,0,1,1,1,1,1,1,35
36453,89277,21,0,0,0,0,1,1,1,1,1,1,28
36453,19444,22,0,0,0,0,1,1,1,1,1,1,43
36455,9553,21,0,0,0,0,1,1,1,1,1,1,26
36455,92037,21,0,0,0,0,1,1,1,1,1,1,26
36455,69678,22,0,0,0,0,1,1,1,1,1,1,29
36458,28347,22,0,0,0,0,1,1,1,1,1,1,34
36460,47632,21,0,0,0,0,1,1,1,3,3,3,26
36460,29867,22,0,0,0,0,2,2,2,1,1,1,39
36466,40223,21,0,0,0,0,3,3,3,1,1,1,25
36466,94825,22,0,0,0,0,1,1,1,1,1,1,30
36467,39231,22,0,0,0,0,1,1,1,1,1,1,28
36468,4439,21,1,0,0,0,1,1,1,2,2,2,38
36469,7218,21,0,0,0,0,1,1,1,1,1,1,33
36470,51,21,1,0,0,0,1,1,1,1,1,1,31
36470,75427,22,0,0,0,0,1,1,1,1,1,1,27
36471,21836,21,0,0,0,0,2,2,2,2,2,2,36
36471,47007,22,0,0,0,0,2,2,2,1,1,1,25
36473,21163,21,0,0,0,0,1,1,1,1,1,1,22
36473,32994,22,0,0,0,0,1,1,1,2,2,2,35
36475,75577,21,0,0,0,0,1,1,1,1,1,1,39
36475,44012,22,0,0,0,0,2,2,2,1,1,1,46
36477,42320,21,0,0,0,0,1,1,1,1,1,1,32
36477,65310,22,0,0,0,0,1,1,1,1,1,1,36
36478,49168,21,0,0,2,0,2,2,2,1,1,1,33
36479,79591,21,0,0,0,0,1,1,1,1,1,1,27
36480,72400,21,0,0,0,0,2,2,2,1,1,1,24
36481,95588,22,0,0,0,0,1,1,1,1,1,1,24
36482,38032,21,2,0,0,0,1,1,2,1,1,1,32
36482,62277,22,1,0,0,0,1,1,1,1,1,1,27
36483,11998,22,2,1,2,2,1,1,1,1,1,1,27
36484,27193,21,0,0,1,1,1,1,1,1,1,1,29
36486,88208,21,0,0,0,0,1,1,1,1,1,1,25
3649,32724,21,0,0,0,0,1,1,1,1,1,1,29
3649,79441,22,0,0,0,0,2,2,2,2,2,2,29
36490,16321,21,0,0,0,0,1,1,1,1,1,1,29
36490,5403,22,0,0,0,0,1,1,1,1,1,1,30
36491,16076,21,0,0,0,0,1,1,1,1,1,1,36
36491,47275,22,0,0,0,0,1,1,1,1,1,1,31
36493,10502,21,0,0,0,0,1,1,1,2,2,2,33
36495,86360,21,0,0,0,0,1,1,1,1,1,1,47
36495,93878,22,0,0,1,0,1,1,1,1,1,1,59
36496,92328,21,0,0,0,0,1,1,1,1,1,1,27
36498,99593,21,1,0,0,0,1,1,1,1,1,1,48
365,61124,21,0,0,0,0,2,2,2,2,2,2,30
3650,32517,21,0,0,0,0,1,1,1,1,1,1,25
36500,33438,21,0,0,1,1,2,2,2,2,2,2,26
36500,56796,22,0,0,0,0,2,2,2,1,1,1,23
36504,45821,21,0,0,0,0,1,1,1,1,1,1,44
36504,3945,22,0,0,0,0,1,1,1,1,1,1,43
36505,49384,21,0,0,0,0,1,1,1,1,1,1,32
36505,45552,22,1,1,0,0,1,1,1,1,1,1,37
36506,18242,21,1,1,0,0,2,2,2,1,1,1,43
36506,53340,22,0,0,0,0,1,1,1,1,1,1,27
36508,44382,21,0,0,0,0,1,1,1,1,1,1,37
36508,98638,22,0,0,0,0,2,2,2,2,2,2,35
36509,17154,21,0,0,0,0,1,1,1,1,1,1,29
36509,34973,22,0,0,0,0,1,1,1,1,1,1,25
36510,11622,21,1,0,0,0,1,1,1,1,1,1,43
36511,8294,22,0,0,0,0,2,2,2,1,1,1,32
36517,56805,21,0,0,0,0,1,1,1,1,1,1,32
36519,72040,21,0,0,0,0,1,1,1,1,1,1,25
36519,13288,22,0,0,0,0,1,1,1,1,1,1,29
3652,21775,21,0,0,0,0,1,1,1,1,1,1,56
3652,77748,22,0,0,0,0,2,2,2,2,2,2,29
36520,76420,21,0,0,1,0,1,1,1,1,1,1,39
36522,14452,22,0,0,0,0,2,2,2,1,1,1,46
36523,34372,21,0,0,0,0,1,1,1,1,1,1,20
36524,46875,21,0,0,0,0,1,1,1,1,1,1,50
36524,82151,22,0,0,0,0,1,1,1,2,2,2,49
36525,42915,21,0,0,0,0,1,1,1,2,2,2,30
36526,98830,21,0,0,0,0,1,1,1,1,1,1,26
36526,20418,22,0,0,0,0,1,1,1,2,2,2,44
36527,91647,21,0,0,0,0,2,2,2,2,2,2,40
36527,42736,22,2,1,0,0,3,3,3,1,1,1,45
36528,15269,21,0,0,0,0,1,1,1,1,1,1,28
36528,6334,22,0,0,0,0,1,1,1,1,1,1,40
36529,42797,22,0,0,0,0,1,1,1,1,1,1,35
3653,93169,21,1,0,0,0,1,1,1,1,1,1,38
36534,3769,22,0,0,0,0,2,2,2,2,2,2,26
36535,98504,21,0,0,1,1,1,1,1,2,2,2,24
36535,2133,22,0,0,0,0,2,2,2,1,1,1,26
36536,78298,21,0,0,0,0,1,1,1,2,2,2,27
36536,49978,22,0,0,0,0,1,1,1,1,1,1,38
36538,23715,21,0,0,0,0,1,1,1,2,2,2,26
36539,40042,21,0,0,0,0,1,1,1,1,1,1,46
36539,82028,22,0,0,0,0,2,2,2,1,1,1,29
36540,31794,21,0,0,0,0,1,1,1,2,2,2,18
36540,13716,22,0,0,0,0,1,1,1,1,1,1,32
36541,35060,21,0,0,0,0,1,1,1,1,1,1,37
36541,88486,22,0,0,0,0,1,1,1,1,1,1,27
36542,93233,21,0,0,0,0,1,1,1,1,1,1,32
36542,38996,22,0,0,0,0,1,1,1,1,1,1,27
36544,14763,22,0,0,1,0,1,1,1,1,1,1,46
36545,2355,21,0,0,0,0,1,1,1,2,2,2,29
36545,16184,22,0,0,0,0,2,2,2,1,1,1,46
36547,18575,21,0,0,0,0,2,2,2,1,1,1,33
36548,78695,21,0,0,0,0,1,1,1,1,1,1,29
36548,10989,22,0,0,0,0,3,3,3,1,1,1,27
36549,19563,22,0,0,0,0,2,2,2,1,1,1,44
36550,11894,21,1,1,0,0,2,2,2,1,1,1,61
36550,7423,22,0,0,0,0,1,1,1,1,1,1,70
36551,43960,21,0,0,0,0,1,1,1,1,1,1,35
36551,49093,22,0,0,0,0,1,1,1,2,2,2,22
36554,27066,22,0,0,0,0,1,1,1,2,2,2,35
36555,49641,21,0,0,0,0,3,3,3,1,1,1,31
36555,10066,22,0,0,0,0,1,1,1,1,1,1,38
36557,87301,21,0,0,0,0,1,1,1,1,1,1,35
36557,86158,22,0,0,0,0,2,2,2,1,1,1,44
36558,16670,22,0,0,0,0,1,1,1,1,1,1,30
