"type";"man_id";"woman_id";"child_id";"exception"
4;894088;894089;894087.0;"'NoneType' object is not subscriptable"
4;894091;894092;894090.0;"'NoneType' object is not subscriptable"
4;894106;894107;894105.0;"'NoneType' object is not subscriptable"
4;894130;894131;894129.0;"'NoneType' object is not subscriptable"
4;894139;894140;894138.0;"'NoneType' object is not subscriptable"
4;894277;894278;894276.0;"'NoneType' object is not subscriptable"
4;894280;894281;894279.0;"'NoneType' object is not subscriptable"
4;894283;894284;894282.0;"'NoneType' object is not subscriptable"
4;894358;894359;894357.0;"'NoneType' object is not subscriptable"
4;894664;894665;894663.0;"'NoneType' object is not subscriptable"
4;894802;894803;894801.0;"'NoneType' object is not subscriptable"
4;894871;894872;894870.0;"'NoneType' object is not subscriptable"
4;894928;894929;894927.0;"'NoneType' object is not subscriptable"
4;894943;894944;894942.0;"'NoneType' object is not subscriptable"
4;895009;895010;895008.0;"'NoneType' object is not subscriptable"
4;895021;895022;895020.0;"'NoneType' object is not subscriptable"
4;895114;895115;895113.0;"'NoneType' object is not subscriptable"
4;895186;895187;895185.0;"'NoneType' object is not subscriptable"
4;895228;895229;895227.0;"'NoneType' object is not subscriptable"
4;895276;895277;895275.0;"'NoneType' object is not subscriptable"
4;895279;895280;895278.0;"'NoneType' object is not subscriptable"
4;895300;895301;895299.0;"'NoneType' object is not subscriptable"
4;895432;895433;895431.0;"'NoneType' object is not subscriptable"
4;895537;895538;895536.0;"'NoneType' object is not subscriptable"
4;895564;895565;895563.0;"'NoneType' object is not subscriptable"
4;895648;895649;895647.0;"'NoneType' object is not subscriptable"
4;895672;895673;895671.0;"'NoneType' object is not subscriptable"
4;895714;895715;895713.0;"'NoneType' object is not subscriptable"
4;895729;895730;895728.0;"'NoneType' object is not subscriptable"
4;895879;895880;895878.0;"'NoneType' object is not subscriptable"
4;895888;895889;895887.0;"'NoneType' object is not subscriptable"
4;895918;895919;895917.0;"'NoneType' object is not subscriptable"
4;895957;895958;895956.0;"'NoneType' object is not subscriptable"
4;896011;896012;896010.0;"'NoneType' object is not subscriptable"
4;896032;896033;896031.0;"'NoneType' object is not subscriptable"
4;896035;896036;896034.0;"'NoneType' object is not subscriptable"
4;896059;896060;896058.0;"'NoneType' object is not subscriptable"
4;896137;896138;896136.0;"'NoneType' object is not subscriptable"
4;896140;896141;896139.0;"'NoneType' object is not subscriptable"
4;896152;896153;896151.0;"'NoneType' object is not subscriptable"
4;896191;896192;896190.0;"'NoneType' object is not subscriptable"
4;896266;896267;896265.0;"'NoneType' object is not subscriptable"
4;896269;896270;896268.0;"'NoneType' object is not subscriptable"
4;896473;896474;896472.0;"'NoneType' object is not subscriptable"
4;896554;896555;896553.0;"'NoneType' object is not subscriptable"
4;896581;896582;896580.0;"'NoneType' object is not subscriptable"
4;896725;896726;896724.0;"'NoneType' object is not subscriptable"
4;896794;896795;896793.0;"'NoneType' object is not subscriptable"
4;896929;896930;896928.0;"'NoneType' object is not subscriptable"
4;896950;896951;896949.0;"'NoneType' object is not subscriptable"
4;896953;896954;896952.0;"'NoneType' object is not subscriptable"
4;897037;897038;897036.0;"'NoneType' object is not subscriptable"
4;897154;897155;897153.0;"'NoneType' object is not subscriptable"
4;897181;897182;897180.0;"'NoneType' object is not subscriptable"
4;897274;897275;897273.0;"'NoneType' object is not subscriptable"
4;897316;897317;897315.0;"'NoneType' object is not subscriptable"
4;897331;897332;897330.0;"'NoneType' object is not subscriptable"
4;897379;897380;897378.0;"'NoneType' object is not subscriptable"
4;897562;897563;897561.0;"'NoneType' object is not subscriptable"
4;897568;897569;897567.0;"'NoneType' object is not subscriptable"
4;897604;897605;897603.0;"'NoneType' object is not subscriptable"
4;897607;897608;897606.0;"'NoneType' object is not subscriptable"
4;897733;897734;897732.0;"'NoneType' object is not subscriptable"
4;897760;897761;897759.0;"'NoneType' object is not subscriptable"
4;897769;897770;897768.0;"'NoneType' object is not subscriptable"
4;897862;897863;897861.0;"'NoneType' object is not subscriptable"
4;897985;897986;897984.0;"'NoneType' object is not subscriptable"
4;898156;898157;898155.0;"'NoneType' object is not subscriptable"
4;898285;898286;898284.0;"'NoneType' object is not subscriptable"
4;898291;898292;898290.0;"'NoneType' object is not subscriptable"
4;898297;898298;898296.0;"'NoneType' object is not subscriptable"
4;898360;898361;898359.0;"'NoneType' object is not subscriptable"
4;898402;898403;898401.0;"'NoneType' object is not subscriptable"
4;898435;898436;898434.0;"'NoneType' object is not subscriptable"
4;898474;898475;898473.0;"'NoneType' object is not subscriptable"
4;898477;898478;898476.0;"'NoneType' object is not subscriptable"
4;898501;898502;898500.0;"'NoneType' object is not subscriptable"
4;898783;898784;898782.0;"'NoneType' object is not subscriptable"
4;898885;898886;898884.0;"'NoneType' object is not subscriptable"
4;898924;898925;898923.0;"'NoneType' object is not subscriptable"
4;898930;898931;898929.0;"'NoneType' object is not subscriptable"
4;898996;898997;898995.0;"'NoneType' object is not subscriptable"
4;899038;899039;899037.0;"'NoneType' object is not subscriptable"
4;899095;899096;899094.0;"'NoneType' object is not subscriptable"
4;899116;899117;899115.0;"'NoneType' object is not subscriptable"
4;899140;899141;899139.0;"'NoneType' object is not subscriptable"
4;899284;899285;899283.0;"'NoneType' object is not subscriptable"
4;899299;899300;899298.0;"'NoneType' object is not subscriptable"
4;899329;899330;899328.0;"'NoneType' object is not subscriptable"
4;899374;899375;899373.0;"'NoneType' object is not subscriptable"
4;899467;899468;899466.0;"'NoneType' object is not subscriptable"
4;899647;899648;899646.0;"'NoneType' object is not subscriptable"
4;899650;899651;899649.0;"'NoneType' object is not subscriptable"
4;899659;899660;899658.0;"'NoneType' object is not subscriptable"
4;899710;899711;899709.0;"'NoneType' object is not subscriptable"
4;899743;899744;899742.0;"'NoneType' object is not subscriptable"
4;899854;899855;899853.0;"'NoneType' object is not subscriptable"
4;899869;899870;899868.0;"'NoneType' object is not subscriptable"
4;899872;899873;899871.0;"'NoneType' object is not subscriptable"
4;899896;899897;899895.0;"'NoneType' object is not subscriptable"
4;899905;899906;899904.0;"'NoneType' object is not subscriptable"
4;899965;899966;899964.0;"'NoneType' object is not subscriptable"
4;900037;900038;900036.0;"'NoneType' object is not subscriptable"
4;900064;900065;900063.0;"'NoneType' object is not subscriptable"
4;900145;900146;900144.0;"'NoneType' object is not subscriptable"
4;900223;900224;900222.0;"'NoneType' object is not subscriptable"
4;900259;900260;900258.0;"'NoneType' object is not subscriptable"
4;900310;900311;900309.0;"'NoneType' object is not subscriptable"
4;900328;900329;900327.0;"'NoneType' object is not subscriptable"
4;900373;900374;900372.0;"'NoneType' object is not subscriptable"
4;900454;900455;900453.0;"'NoneType' object is not subscriptable"
4;900484;900485;900483.0;"'NoneType' object is not subscriptable"
4;900496;900497;900495.0;"'NoneType' object is not subscriptable"
4;900520;900521;900519.0;"'NoneType' object is not subscriptable"
4;900526;900527;900525.0;"'NoneType' object is not subscriptable"
4;900610;900611;900609.0;"'NoneType' object is not subscriptable"
4;900652;900653;900651.0;"'NoneType' object is not subscriptable"
4;900703;900704;900702.0;"'NoneType' object is not subscriptable"
4;900724;900725;900723.0;"'NoneType' object is not subscriptable"
4;900790;900791;900789.0;"'NoneType' object is not subscriptable"
4;900895;900896;900894.0;"'NoneType' object is not subscriptable"
4;900967;900968;900966.0;"'NoneType' object is not subscriptable"
4;901024;901025;901023.0;"'NoneType' object is not subscriptable"
4;901150;901151;901149.0;"'NoneType' object is not subscriptable"
4;901165;901166;901164.0;"'NoneType' object is not subscriptable"
4;901207;901208;901206.0;"'NoneType' object is not subscriptable"
4;901273;901274;901272.0;"'NoneType' object is not subscriptable"
4;901423;901424;901422.0;"'NoneType' object is not subscriptable"
4;901453;901454;901452.0;"'NoneType' object is not subscriptable"
4;901465;901466;901464.0;"'NoneType' object is not subscriptable"
4;901474;901475;901473.0;"'NoneType' object is not subscriptable"
4;901510;901511;901509.0;"'NoneType' object is not subscriptable"
4;901750;901751;901749.0;"'NoneType' object is not subscriptable"
4;901834;901835;901833.0;"'NoneType' object is not subscriptable"
4;901921;901922;901920.0;"'NoneType' object is not subscriptable"
4;901927;901928;901926.0;"'NoneType' object is not subscriptable"
4;901975;901976;901974.0;"'NoneType' object is not subscriptable"
4;901987;901988;901986.0;"'NoneType' object is not subscriptable"
4;902002;902003;902001.0;"'NoneType' object is not subscriptable"
4;902035;902036;902034.0;"'NoneType' object is not subscriptable"
4;902038;902039;902037.0;"'NoneType' object is not subscriptable"
4;902068;902069;902067.0;"'NoneType' object is not subscriptable"
4;902083;902084;902082.0;"'NoneType' object is not subscriptable"
4;902095;902096;902094.0;"'NoneType' object is not subscriptable"
4;902110;902111;902109.0;"'NoneType' object is not subscriptable"
4;902200;902201;902199.0;"'NoneType' object is not subscriptable"
4;902212;902213;902211.0;"'NoneType' object is not subscriptable"
4;902215;902216;902214.0;"'NoneType' object is not subscriptable"
4;902254;902255;902253.0;"'NoneType' object is not subscriptable"
4;902578;902579;902577.0;"'NoneType' object is not subscriptable"
4;902623;902624;902622.0;"'NoneType' object is not subscriptable"
4;902650;902651;902649.0;"'NoneType' object is not subscriptable"
4;902668;902669;902667.0;"'NoneType' object is not subscriptable"
4;902758;902759;902757.0;"'NoneType' object is not subscriptable"
4;902776;902777;902775.0;"'NoneType' object is not subscriptable"
4;902785;902786;902784.0;"'NoneType' object is not subscriptable"
4;902812;902813;902811.0;"'NoneType' object is not subscriptable"
4;902911;902912;902910.0;"'NoneType' object is not subscriptable"
4;902932;902933;902931.0;"'NoneType' object is not subscriptable"
4;902998;902999;902997.0;"'NoneType' object is not subscriptable"
4;903010;903011;903009.0;"'NoneType' object is not subscriptable"
4;903034;903035;903033.0;"'NoneType' object is not subscriptable"
4;903055;903056;903054.0;"'NoneType' object is not subscriptable"
4;903100;903101;903099.0;"'NoneType' object is not subscriptable"
4;903247;903248;903246.0;"'NoneType' object is not subscriptable"
4;903262;903263;903261.0;"'NoneType' object is not subscriptable"
4;903292;903293;903291.0;"'NoneType' object is not subscriptable"
4;903337;903338;903336.0;"'NoneType' object is not subscriptable"
4;903406;903407;903405.0;"'NoneType' object is not subscriptable"
4;903532;903533;903531.0;"'NoneType' object is not subscriptable"
4;903589;903590;903588.0;"'NoneType' object is not subscriptable"
4;903739;903740;903738.0;"'NoneType' object is not subscriptable"
4;903757;903758;903756.0;"'NoneType' object is not subscriptable"
4;903907;903908;903906.0;"'NoneType' object is not subscriptable"
4;903988;903989;903987.0;"'NoneType' object is not subscriptable"
4;904018;904019;904017.0;"'NoneType' object is not subscriptable"
4;904075;904076;904074.0;"'NoneType' object is not subscriptable"
4;904093;904094;904092.0;"'NoneType' object is not subscriptable"
4;904117;904118;904116.0;"'NoneType' object is not subscriptable"
4;904237;904238;904236.0;"'NoneType' object is not subscriptable"
4;904291;904292;904290.0;"'NoneType' object is not subscriptable"
4;904441;904442;904440.0;"'NoneType' object is not subscriptable"
4;904492;904493;904491.0;"'NoneType' object is not subscriptable"
4;904519;904520;904518.0;"'NoneType' object is not subscriptable"
4;904576;904577;904575.0;"'NoneType' object is not subscriptable"
4;904660;904661;904659.0;"'NoneType' object is not subscriptable"
4;904729;904730;904728.0;"'NoneType' object is not subscriptable"
4;904789;904790;904788.0;"'NoneType' object is not subscriptable"
4;904828;904829;904827.0;"'NoneType' object is not subscriptable"
4;904888;904889;904887.0;"'NoneType' object is not subscriptable"
4;904942;904943;904941.0;"'NoneType' object is not subscriptable"
4;904963;904964;904962.0;"'NoneType' object is not subscriptable"
4;904978;904979;904977.0;"'NoneType' object is not subscriptable"
4;905017;905018;905016.0;"'NoneType' object is not subscriptable"
4;905020;905021;905019.0;"'NoneType' object is not subscriptable"
4;905026;905027;905025.0;"'NoneType' object is not subscriptable"
4;905095;905096;905094.0;"'NoneType' object is not subscriptable"
4;905146;905147;905145.0;"'NoneType' object is not subscriptable"
4;905179;905180;905178.0;"'NoneType' object is not subscriptable"
4;905218;905219;905217.0;"'NoneType' object is not subscriptable"
4;905221;905222;905220.0;"'NoneType' object is not subscriptable"
4;905224;905225;905223.0;"'NoneType' object is not subscriptable"
4;905245;905246;905244.0;"'NoneType' object is not subscriptable"
4;905248;905249;905247.0;"'NoneType' object is not subscriptable"
4;905293;905294;905292.0;"'NoneType' object is not subscriptable"
4;905404;905405;905403.0;"'NoneType' object is not subscriptable"
4;905524;905525;905523.0;"'NoneType' object is not subscriptable"
4;905554;905555;905553.0;"'NoneType' object is not subscriptable"
4;905650;905651;905649.0;"'NoneType' object is not subscriptable"
4;905728;905729;905727.0;"'NoneType' object is not subscriptable"
4;905998;905999;905997.0;"'NoneType' object is not subscriptable"
4;906154;906155;906153.0;"'NoneType' object is not subscriptable"
4;906202;906203;906201.0;"'NoneType' object is not subscriptable"
4;906319;906320;906318.0;"'NoneType' object is not subscriptable"
4;906337;906338;906336.0;"'NoneType' object is not subscriptable"
4;906502;906503;906501.0;"'NoneType' object is not subscriptable"
4;906514;906515;906513.0;"'NoneType' object is not subscriptable"
4;906517;906518;906516.0;"'NoneType' object is not subscriptable"
4;906535;906536;906534.0;"'NoneType' object is not subscriptable"
4;906751;906752;906750.0;"'NoneType' object is not subscriptable"
4;906757;906758;906756.0;"'NoneType' object is not subscriptable"
4;906952;906953;906951.0;"'NoneType' object is not subscriptable"
4;907003;907004;907002.0;"'NoneType' object is not subscriptable"
4;907042;907043;907041.0;"'NoneType' object is not subscriptable"
4;907099;907100;907098.0;"'NoneType' object is not subscriptable"
4;907159;907160;907158.0;"'NoneType' object is not subscriptable"
4;907210;907211;907209.0;"'NoneType' object is not subscriptable"
4;907225;907226;907224.0;"'NoneType' object is not subscriptable"
4;907363;907364;907362.0;"'NoneType' object is not subscriptable"
4;907384;907385;907383.0;"'NoneType' object is not subscriptable"
4;907573;907574;907572.0;"'NoneType' object is not subscriptable"
4;907726;907727;907725.0;"'NoneType' object is not subscriptable"
4;907762;907763;907761.0;"'NoneType' object is not subscriptable"
4;907933;907934;907932.0;"'NoneType' object is not subscriptable"
4;907990;907991;907989.0;"'NoneType' object is not subscriptable"
4;908059;908060;908058.0;"'NoneType' object is not subscriptable"
4;908068;908069;908067.0;"'NoneType' object is not subscriptable"
4;908104;908105;908103.0;"'NoneType' object is not subscriptable"
4;908107;908108;908106.0;"'NoneType' object is not subscriptable"
4;908143;908144;908142.0;"'NoneType' object is not subscriptable"
4;908179;908180;908178.0;"'NoneType' object is not subscriptable"
4;908245;908246;908244.0;"'NoneType' object is not subscriptable"
4;908347;908348;908346.0;"'NoneType' object is not subscriptable"
4;908386;908387;908385.0;"'NoneType' object is not subscriptable"
4;908419;908420;908418.0;"'NoneType' object is not subscriptable"
4;908515;908516;908514.0;"'NoneType' object is not subscriptable"
4;908527;908528;908526.0;"'NoneType' object is not subscriptable"
4;908530;908531;908529.0;"'NoneType' object is not subscriptable"
4;908590;908591;908589.0;"'NoneType' object is not subscriptable"
4;908620;908621;908619.0;"'NoneType' object is not subscriptable"
4;908641;908642;908640.0;"'NoneType' object is not subscriptable"
4;908761;908762;908760.0;"'NoneType' object is not subscriptable"
4;908836;908837;908835.0;"'NoneType' object is not subscriptable"
4;908842;908843;908841.0;"'NoneType' object is not subscriptable"
4;908875;908876;908874.0;"'NoneType' object is not subscriptable"
4;908902;908903;908901.0;"'NoneType' object is not subscriptable"
4;908920;908921;908919.0;"'NoneType' object is not subscriptable"
4;908965;908966;908964.0;"'NoneType' object is not subscriptable"
4;908977;908978;908976.0;"'NoneType' object is not subscriptable"
4;909079;909080;909078.0;"'NoneType' object is not subscriptable"
4;909082;909083;909081.0;"'NoneType' object is not subscriptable"
4;909160;909161;909159.0;"'NoneType' object is not subscriptable"
4;909223;909224;909222.0;"'NoneType' object is not subscriptable"
4;909259;909260;909258.0;"'NoneType' object is not subscriptable"
4;909271;909272;909270.0;"'NoneType' object is not subscriptable"
4;909274;909275;909273.0;"'NoneType' object is not subscriptable"
4;909364;909365;909363.0;"'NoneType' object is not subscriptable"
4;909400;909401;909399.0;"'NoneType' object is not subscriptable"
4;909424;909425;909423.0;"'NoneType' object is not subscriptable"
4;909448;909449;909447.0;"'NoneType' object is not subscriptable"
4;909475;909476;909474.0;"'NoneType' object is not subscriptable"
4;909484;909485;909483.0;"'NoneType' object is not subscriptable"
4;909514;909515;909513.0;"'NoneType' object is not subscriptable"
4;909535;909536;909534.0;"'NoneType' object is not subscriptable"
4;909625;909626;909624.0;"'NoneType' object is not subscriptable"
4;909637;909638;909636.0;"'NoneType' object is not subscriptable"
4;909739;909740;909738.0;"'NoneType' object is not subscriptable"
4;909844;909845;909843.0;"'NoneType' object is not subscriptable"
4;909931;909932;909930.0;"'NoneType' object is not subscriptable"
4;909943;909944;909942.0;"'NoneType' object is not subscriptable"
4;910018;910019;910017.0;"'NoneType' object is not subscriptable"
4;910087;910088;910086.0;"'NoneType' object is not subscriptable"
4;910216;910217;910215.0;"'NoneType' object is not subscriptable"
4;910396;910397;910395.0;"'NoneType' object is not subscriptable"
4;910417;910418;910416.0;"'NoneType' object is not subscriptable"
4;910441;910442;910440.0;"'NoneType' object is not subscriptable"
4;910459;910460;910458.0;"'NoneType' object is not subscriptable"
4;910462;910463;910461.0;"'NoneType' object is not subscriptable"
4;910468;910469;910467.0;"'NoneType' object is not subscriptable"
4;910519;910520;910518.0;"'NoneType' object is not subscriptable"
4;910555;910556;910554.0;"'NoneType' object is not subscriptable"
4;910606;910607;910605.0;"'NoneType' object is not subscriptable"
4;910612;910613;910611.0;"'NoneType' object is not subscriptable"
4;910690;910691;910689.0;"'NoneType' object is not subscriptable"
4;910702;910703;910701.0;"'NoneType' object is not subscriptable"
4;910783;910784;910782.0;"'NoneType' object is not subscriptable"
4;910816;910817;910815.0;"'NoneType' object is not subscriptable"
4;910855;910856;910854.0;"'NoneType' object is not subscriptable"
4;910861;910862;910860.0;"'NoneType' object is not subscriptable"
4;910939;910940;910938.0;"'NoneType' object is not subscriptable"
4;911101;911102;911100.0;"'NoneType' object is not subscriptable"
4;911116;911117;911115.0;"'NoneType' object is not subscriptable"
4;911164;911165;911163.0;"'NoneType' object is not subscriptable"
4;911206;911207;911205.0;"'NoneType' object is not subscriptable"
4;911251;911252;911250.0;"'NoneType' object is not subscriptable"
4;911263;911264;911262.0;"'NoneType' object is not subscriptable"
4;911401;911402;911400.0;"'NoneType' object is not subscriptable"
4;911422;911423;911421.0;"'NoneType' object is not subscriptable"
4;911578;911579;911577.0;"'NoneType' object is not subscriptable"
4;911617;911618;911616.0;"'NoneType' object is not subscriptable"
4;911770;911771;911769.0;"'NoneType' object is not subscriptable"
4;911824;911825;911823.0;"'NoneType' object is not subscriptable"
4;911836;911837;911835.0;"'NoneType' object is not subscriptable"
4;911869;911870;911868.0;"'NoneType' object is not subscriptable"
4;911980;911981;911979.0;"'NoneType' object is not subscriptable"
4;912040;912041;912039.0;"'NoneType' object is not subscriptable"
4;912103;912104;912102.0;"'NoneType' object is not subscriptable"
4;912190;912191;912189.0;"'NoneType' object is not subscriptable"
4;912205;912206;912204.0;"'NoneType' object is not subscriptable"
4;912238;912239;912237.0;"'NoneType' object is not subscriptable"
4;912298;912299;912297.0;"'NoneType' object is not subscriptable"
4;912367;912368;912366.0;"'NoneType' object is not subscriptable"
4;912379;912380;912378.0;"'NoneType' object is not subscriptable"
4;912487;912488;912486.0;"'NoneType' object is not subscriptable"
4;912541;912542;912540.0;"'NoneType' object is not subscriptable"
4;912556;912557;912555.0;"'NoneType' object is not subscriptable"
4;912559;912560;912558.0;"'NoneType' object is not subscriptable"
4;912562;912563;912561.0;"'NoneType' object is not subscriptable"
4;912565;912566;912564.0;"'NoneType' object is not subscriptable"
4;912604;912605;912603.0;"'NoneType' object is not subscriptable"
4;912607;912608;912606.0;"'NoneType' object is not subscriptable"
4;912637;912638;912636.0;"'NoneType' object is not subscriptable"
4;912649;912650;912648.0;"'NoneType' object is not subscriptable"
4;912715;912716;912714.0;"'NoneType' object is not subscriptable"
4;912721;912722;912720.0;"'NoneType' object is not subscriptable"
4;912724;912725;912723.0;"'NoneType' object is not subscriptable"
4;912733;912734;912732.0;"'NoneType' object is not subscriptable"
4;912736;912737;912735.0;"'NoneType' object is not subscriptable"
4;912886;912887;912885.0;"'NoneType' object is not subscriptable"
4;912943;912944;912942.0;"'NoneType' object is not subscriptable"
4;912958;912959;912957.0;"'NoneType' object is not subscriptable"
4;913087;913088;913086.0;"'NoneType' object is not subscriptable"
4;913192;913193;913191.0;"'NoneType' object is not subscriptable"
4;913246;913247;913245.0;"'NoneType' object is not subscriptable"
4;913255;913256;913254.0;"'NoneType' object is not subscriptable"
4;913264;913265;913263.0;"'NoneType' object is not subscriptable"
4;913294;913295;913293.0;"'NoneType' object is not subscriptable"
4;913300;913301;913299.0;"'NoneType' object is not subscriptable"
4;913321;913322;913320.0;"'NoneType' object is not subscriptable"
4;913405;913406;913404.0;"'NoneType' object is not subscriptable"
4;913474;913475;913473.0;"'NoneType' object is not subscriptable"
4;913519;913520;913518.0;"'NoneType' object is not subscriptable"
4;913627;913628;913626.0;"'NoneType' object is not subscriptable"
4;913645;913646;913644.0;"'NoneType' object is not subscriptable"
4;913699;913700;913698.0;"'NoneType' object is not subscriptable"
4;913702;913703;913701.0;"'NoneType' object is not subscriptable"
4;913720;913721;913719.0;"'NoneType' object is not subscriptable"
4;913819;913820;913818.0;"'NoneType' object is not subscriptable"
4;913858;913859;913857.0;"'NoneType' object is not subscriptable"
4;914005;914006;914004.0;"'NoneType' object is not subscriptable"
4;914080;914081;914079.0;"'NoneType' object is not subscriptable"
4;914086;914087;914085.0;"'NoneType' object is not subscriptable"
4;914107;914108;914106.0;"'NoneType' object is not subscriptable"
4;914122;914123;914121.0;"'NoneType' object is not subscriptable"
4;914224;914225;914223.0;"'NoneType' object is not subscriptable"
4;914275;914276;914274.0;"'NoneType' object is not subscriptable"
4;914314;914315;914313.0;"'NoneType' object is not subscriptable"
4;914329;914330;914328.0;"'NoneType' object is not subscriptable"
4;914434;914435;914433.0;"'NoneType' object is not subscriptable"
4;914437;914438;914436.0;"'NoneType' object is not subscriptable"
4;914464;914465;914463.0;"'NoneType' object is not subscriptable"
4;914479;914480;914478.0;"'NoneType' object is not subscriptable"
4;914605;914606;914604.0;"'NoneType' object is not subscriptable"
4;914698;914699;914697.0;"'NoneType' object is not subscriptable"
4;914707;914708;914706.0;"'NoneType' object is not subscriptable"
4;914737;914738;914736.0;"'NoneType' object is not subscriptable"
4;914791;914792;914790.0;"'NoneType' object is not subscriptable"
4;914863;914864;914862.0;"'NoneType' object is not subscriptable"
4;914977;914978;914976.0;"'NoneType' object is not subscriptable"
4;914980;914981;914979.0;"'NoneType' object is not subscriptable"
4;915076;915077;915075.0;"'NoneType' object is not subscriptable"
4;915136;915137;915135.0;"'NoneType' object is not subscriptable"
4;915151;915152;915150.0;"'NoneType' object is not subscriptable"
4;915208;915209;915207.0;"'NoneType' object is not subscriptable"
4;915232;915233;915231.0;"'NoneType' object is not subscriptable"
4;915256;915257;915255.0;"'NoneType' object is not subscriptable"
4;915313;915314;915312.0;"'NoneType' object is not subscriptable"
4;915379;915380;915378.0;"'NoneType' object is not subscriptable"
4;915457;915458;915456.0;"'NoneType' object is not subscriptable"
4;915649;915650;915648.0;"'NoneType' object is not subscriptable"
4;915658;915659;915657.0;"'NoneType' object is not subscriptable"
4;915757;915758;915756.0;"'NoneType' object is not subscriptable"
4;915784;915785;915783.0;"'NoneType' object is not subscriptable"
4;915847;915848;915846.0;"'NoneType' object is not subscriptable"
4;915865;915866;915864.0;"'NoneType' object is not subscriptable"
4;915871;915872;915870.0;"'NoneType' object is not subscriptable"
4;915931;915932;915930.0;"'NoneType' object is not subscriptable"
4;916003;916004;916002.0;"'NoneType' object is not subscriptable"
4;916102;916103;916101.0;"'NoneType' object is not subscriptable"
4;916144;916145;916143.0;"'NoneType' object is not subscriptable"
4;916156;916157;916155.0;"'NoneType' object is not subscriptable"
4;916288;916289;916287.0;"'NoneType' object is not subscriptable"
4;916411;916412;916410.0;"'NoneType' object is not subscriptable"
4;916468;916469;916467.0;"'NoneType' object is not subscriptable"
4;916480;916481;916479.0;"'NoneType' object is not subscriptable"
4;916501;916502;916500.0;"'NoneType' object is not subscriptable"
4;916516;916517;916515.0;"'NoneType' object is not subscriptable"
4;916579;916580;916578.0;"'NoneType' object is not subscriptable"
4;916609;916610;916608.0;"'NoneType' object is not subscriptable"
4;916639;916640;916638.0;"'NoneType' object is not subscriptable"
4;916744;916745;916743.0;"'NoneType' object is not subscriptable"
4;916768;916769;916767.0;"'NoneType' object is not subscriptable"
4;916801;916802;916800.0;"'NoneType' object is not subscriptable"
4;916816;916817;916815.0;"'NoneType' object is not subscriptable"
4;916876;916877;916875.0;"'NoneType' object is not subscriptable"
4;916915;916916;916914.0;"'NoneType' object is not subscriptable"
4;916921;916922;916920.0;"'NoneType' object is not subscriptable"
4;916924;916925;916923.0;"'NoneType' object is not subscriptable"
4;917011;917012;917010.0;"'NoneType' object is not subscriptable"
4;917050;917051;917049.0;"'NoneType' object is not subscriptable"
4;917098;917099;917097.0;"'NoneType' object is not subscriptable"
4;917134;917135;917133.0;"'NoneType' object is not subscriptable"
4;917179;917180;917178.0;"'NoneType' object is not subscriptable"
4;917233;917234;917232.0;"'NoneType' object is not subscriptable"
4;917272;917273;917271.0;"'NoneType' object is not subscriptable"
4;917299;917300;917298.0;"'NoneType' object is not subscriptable"
4;917350;917351;917349.0;"'NoneType' object is not subscriptable"
4;917410;917411;917409.0;"'NoneType' object is not subscriptable"
4;917479;917480;917478.0;"'NoneType' object is not subscriptable"
4;917536;917537;917535.0;"'NoneType' object is not subscriptable"
4;917572;917573;917571.0;"'NoneType' object is not subscriptable"
4;917617;917618;917616.0;"'NoneType' object is not subscriptable"
4;917923;917924;917922.0;"'NoneType' object is not subscriptable"
4;917947;917948;917946.0;"'NoneType' object is not subscriptable"
4;918073;918074;918072.0;"'NoneType' object is not subscriptable"
4;918154;918155;918153.0;"'NoneType' object is not subscriptable"
4;918175;918176;918174.0;"'NoneType' object is not subscriptable"
4;918238;918239;918237.0;"'NoneType' object is not subscriptable"
4;918274;918275;918273.0;"'NoneType' object is not subscriptable"
4;918289;918290;918288.0;"'NoneType' object is not subscriptable"
4;918361;918362;918360.0;"'NoneType' object is not subscriptable"
4;918364;918365;918363.0;"'NoneType' object is not subscriptable"
4;918454;918455;918453.0;"'NoneType' object is not subscriptable"
4;918463;918464;918462.0;"'NoneType' object is not subscriptable"
4;918475;918476;918474.0;"'NoneType' object is not subscriptable"
4;918559;918560;918558.0;"'NoneType' object is not subscriptable"
4;918604;918605;918603.0;"'NoneType' object is not subscriptable"
4;918694;918695;918693.0;"'NoneType' object is not subscriptable"
4;918745;918746;918744.0;"'NoneType' object is not subscriptable"
4;918763;918764;918762.0;"'NoneType' object is not subscriptable"
4;918772;918773;918771.0;"'NoneType' object is not subscriptable"
4;918787;918788;918786.0;"'NoneType' object is not subscriptable"
4;918814;918815;918813.0;"'NoneType' object is not subscriptable"
4;918856;918857;918855.0;"'NoneType' object is not subscriptable"
4;918862;918863;918861.0;"'NoneType' object is not subscriptable"
4;918886;918887;918885.0;"'NoneType' object is not subscriptable"
4;918889;918890;918888.0;"'NoneType' object is not subscriptable"
4;918898;918899;918897.0;"'NoneType' object is not subscriptable"
4;918901;918902;918900.0;"'NoneType' object is not subscriptable"
4;918904;918905;918903.0;"'NoneType' object is not subscriptable"
4;918934;918935;918933.0;"'NoneType' object is not subscriptable"
4;918970;918971;918969.0;"'NoneType' object is not subscriptable"
4;919015;919016;919014.0;"'NoneType' object is not subscriptable"
4;919024;919025;919023.0;"'NoneType' object is not subscriptable"
4;919087;919088;919086.0;"'NoneType' object is not subscriptable"
